Gene ID	Gene Name	Design Element	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.p-value	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.t-statistic	'triple negative breast cancer tumor' vs 'non-triple negative breast cancer tumor'.log2foldchange
ENSG00000168404	MLKL	8002778	NA	1.98306068764266	0.4
ENSG00000168405	CMAHP	8124307	0.926346761348862	0.282591534747941	0.1
ENSG00000168411	RFWD3	8002762	NA	-0.163523988569458	0
ENSG00000168412	MTNR1A	8104074	NA	0.425406658584316	0.1
ENSG00000168418	KCNG4	8003149	NA	-0.109121229678437	0
ENSG00000168421	RHOH	7896717	0.812847193432399	0.63862618310422	0.3
ENSG00000168427	KLHL30	8049610	NA	0.203616845222258	0
ENSG00000168434	COG7	8000263	NA	-2.32704850924111	-0.5
ENSG00000168438	CDC40	8121461	NA	-1.2960479799012	-0.4
ENSG00000168439	STIP1	7940857	NA	-0.472208185845319	-0.1
ENSG00000168447	SCNN1B	7994074	0.460554395909881	1.5167069391674	0.5
ENSG00000168453	HR	8149652	NA	0.790575774083885	0.1
ENSG00000168454	TXNDC2	8020123	NA	0.879394934159873	0.1
ENSG00000168461	RAB31	8020110	0.469203742745526	-1.50093156710613	-0.7
ENSG00000168476	REEP4	8149673	NA	-0.115592486816208	0
ENSG00000168477	TNXB	8125234	NA	0.561567810586762	0.1
ENSG00000168481	LGI3	8149685	NA	-0.300238508137322	0
ENSG00000168484	SFTPC	8145047	NA	1.86062380268008	0.2
ENSG00000168487	BMP1	8145055	NA	1.0752844600343	0.2
ENSG00000168488	ATXN2L	7994386	NA	0.0181159418757885	0
ENSG00000168490	PHYHIP	8149699	NA	0.847649335568746	0.1
ENSG00000168491	CCDC110	8104014	NA	-0.684597142676809	-0.1
ENSG00000168495	POLR3D	8145085	NA	1.54889433600285	0.2
ENSG00000168496	FEN1	7940561	NA	-0.122585054369916	0
ENSG00000168497	CAVIN2	8057797	NA	1.19130699829215	0.3
ENSG00000168502	MTCL1	8020037	NA	-0.76313545575452	-0.1
ENSG00000168505	GBX2	8059864	NA	2.74772384202938	0.3
ENSG00000168509	HJV	7904717	NA	-0.0582682363795066	0
ENSG00000168515	SCGB1D1	7940622	NA	-0.397748313260457	-0.1
ENSG00000168517	HEXIM2	8007750	NA	-1.07130044713617	-0.1
ENSG00000168522	FNTA	7895766	NA	3.07649612214898	0.4
ENSG00000168528	SERINC2	7899615	0.191973219493472	-2.57111679768586	-0.8
ENSG00000168530	MYL1	8058604	NA	-0.550493589142415	-0.1
ENSG00000168538	TRAPPC11	8098512	NA	0.172065760156168	0
ENSG00000168539	CHRM1	7948912	NA	0.841497558201887	0.1
ENSG00000168542	COL3A1	8046922	0.670960176605542	1.02185245790546	0.4
ENSG00000168546	GFRA2	8149629	NA	3.08555673196853	0.4
ENSG00000168556	ING2	8098508	NA	0.170661989106606	0
ENSG00000168564	CDKN2AIP	8098500	NA	0.24143158552034	0
ENSG00000168566	SNRNP48	8116807	NA	-1.98162369809119	-0.5
ENSG00000168575	SLC20A2	8150537	NA	-0.119187248893908	0
ENSG00000168582	CRYGA	8058535	NA	-0.140208297696966	0
ENSG00000168589	DYNLRB2	7997374	NA	-0.495515030195056	-0.1
ENSG00000168591	TMUB2	8007594	NA	-1.48228061184239	-0.2
ENSG00000168594	ADAM29	8098368	NA	1.35520122117856	0.1
ENSG00000168610	STAT3	8015607	NA	0.205115833699188	0
ENSG00000168612	ZSWIM1	8063074	NA	0.130727795541408	0
ENSG00000168615	ADAM9	8146000	NA	-1.51671474150768	-0.3
ENSG00000168619	ADAM18	8146069	NA	-1.24010816924942	-0.1
ENSG00000168621	GDNF	8111670	NA	1.66822216890302	0.2
ENSG00000168630	SPINT5P	8063024	NA	-0.199678828682325	0
ENSG00000168631	MUCL3	8179221	NA	-0.133232384182151	0
ENSG00000168634	WFDC13	8063014	NA	1.49968542497764	0.2
ENSG00000168646	AXIN2	8017718	NA	-1.09789046696002	-0.2
ENSG00000168653	NDUFS5	7900228	0.766429559887855	0.789111308405657	0.3
ENSG00000168658	VWA3B	8043747	NA	-0.211943698760557	0
ENSG00000168661	ZNF30	8027692	NA	-0.167715625168222	0
ENSG00000168671	UGT3A2	8111524	NA	-0.281510699487127	-0.1
ENSG00000168672	LRATD2	8152812	0.76705024894674	-0.786951247064902	-0.2
ENSG00000168675	LDLRAD4	8020308	NA	-0.308217124866907	-0.1
ENSG00000168676	KCTD19	8002005	NA	0.0827940157922495	0
ENSG00000168679	SLC16A4	7918426	0.872000660954848	-0.476536903563325	-0.2
ENSG00000168685	IL7R	8104901	0.321695729433096	1.95273352243127	1
ENSG00000168701	TMEM208	7996490	NA	-0.427263316423306	-0.1
ENSG00000168702	LRP1B	8055496	0.446056095897939	-1.56701653566269	-0.6
ENSG00000168703	WFDC12	8066489	NA	-0.0362937302252254	0
ENSG00000168710	AHCYL1	7903803	NA	-2.35014029856567	-0.5
ENSG00000168724	DNAJC21	8104838	NA	0.183573311330428	0
ENSG00000168734	PKIG	8062852	NA	2.40317595696839	0.3
ENSG00000168743	NPNT	8096704	0.370719569895141	-1.79264652362747	-0.9
ENSG00000168746	LINC01620	8066411	NA	0.169188442925335	0
ENSG00000168748	CA7	7996331	0.925229103678346	-0.285938536968678	-0.1
ENSG00000168754	FAM178B	8054020	NA	1.39346289375164	0.1
ENSG00000168758	SEMA4C	8054004	NA	0.74839347658011	0.1
ENSG00000168763	CNNM3	8043666	NA	-0.537049515465363	-0.1
ENSG00000168765	GSTM4	7903742	NA	-1.87369644860978	-0.5
ENSG00000168769	TET2	8096675	NA	0.9315912927149	0.2
ENSG00000168772	CXXC4	8102135	NA	-0.306997728990621	0
ENSG00000168778	TCTN2	7959638	NA	-2.81412036653982	-0.7
ENSG00000168779	SHOX2	8091698	NA	0.265898550928809	0
ENSG00000168781	PPIP5K1	7988124	NA	-0.836152321582841	-0.2
ENSG00000168785	TSPAN5	8101828	0.745052348936819	-0.844541988617748	-0.4
ENSG00000168792	ABHD15	8013919	NA	-0.186970125128522	0
ENSG00000168795	ZBTB5	8161224	NA	0.999938285492148	0.1
ENSG00000168802	CHTF8	8180418	NA	-0.100550737459007	0
ENSG00000168803	ADAL	7983191	NA	-2.92613861595087	-0.6
ENSG00000168806	LCMT2	7988077	NA	-2.6133585875094	-0.4
ENSG00000168807	SNTB2	7996908	NA	-1.3967323613298	-0.3
ENSG00000168811	IL12A	8083690	NA	1.33145644569414	0.2
ENSG00000168813	ZNF507	8027439	NA	-0.510677268200214	-0.1
ENSG00000168818	STX18	8099121	NA	-1.72341848977784	-0.3
ENSG00000168824	NSG1	8093839	NA	0.212432408674109	0
ENSG00000168826	ZBTB49	8093829	NA	-0.45257116352552	0
ENSG00000168827	GFM1	8083630	NA	-1.90919526003866	-0.4
ENSG00000168828	OR13J1	8161164	NA	1.77102674640633	0.2
ENSG00000168830	HTR1E	8120983	NA	-0.0141005452943691	0
ENSG00000168843	FSTL5	8103466	NA	0.170380224200132	0
ENSG00000168874	ATOH8	8043244	NA	0.85130048742542	0.1
ENSG00000168875	SOX14	8082926	NA	0.356946731715418	0.1
ENSG00000168876	ANKRD49	7943231	NA	-0.163297203226234	0
ENSG00000168878	SFTPB	8053467	NA	1.51931192715759	0.2
ENSG00000168883	USP39	8043218	NA	-1.18141114594946	-0.2
ENSG00000168884	TNIP2	8099029	NA	-0.00231797646590153	0
ENSG00000168887	C2orf68	8053458	NA	-0.354957087788193	0
ENSG00000168890	TMEM150A	8053449	NA	0.0373412356258294	0
ENSG00000168894	RNF181	8043209	NA	-1.80066029712359	-0.2
ENSG00000168899	VAMP5	8043203	NA	0.588920675122723	0.1
ENSG00000168903	BTNL3	8110620	NA	0.686440743143713	0.1
ENSG00000168904	LRRC28	7986394	NA	-0.303284923196915	-0.1
ENSG00000168906	MAT2A	8043187	NA	-1.46691171395603	-0.2
ENSG00000168907	PLA2G4F	7987815	NA	1.87870536645082	0.4
ENSG00000168913	ENHO	8160816	NA	2.11973121636738	0.2
ENSG00000168916	ZNF608	8113761	NA	0.156438326708812	0
ENSG00000168917	SLC35G2	8082905	NA	1.16949801760693	0.1
ENSG00000168918	INPP5D	8049246	0.26586975013388	2.17910580917074	0.8
ENSG00000168924	LETM1	8098924	NA	-1.52648201030114	-0.4
ENSG00000168936	TMEM129	8098916	NA	-0.480223370643305	-0.1
ENSG00000168938	PPIC	8113726	0.4187910156585	-1.63688291396387	-0.6
ENSG00000168939	SPRY3	8176955	NA	1.28884079387321	0.2
ENSG00000168944	CEP120	8113733	NA	0.0985223243893767	0
ENSG00000168952	STXBP6	7978376	NA	0.535903289123616	0.1
ENSG00000168955	TM4SF20	8059525	NA	-1.29627579254897	-0.1
ENSG00000168958	MFF	8048835	NA	0.495405756035072	0.1
ENSG00000168959	GRM5	7950921	NA	1.10127969165533	0.1
ENSG00000168961	LGALS9	8005809	NA	-0.189177719734287	0
ENSG00000168967	PMCHL1	8104627	NA	-0.54386969706866	-0.1
ENSG00000168992	OR7E102P	8043572	NA	-1.62233237180011	-0.2
ENSG00000168993	CPLX1	8098782	NA	0.713056576878185	0.1
ENSG00000168994	PXDC1	8123678	NA	0.630915284125458	0.2
ENSG00000168995	SIGLEC7	8030789	NA	0.4603150392716	0
ENSG00000169006	NTSR2	8050352	NA	0.948562622994368	0.1
ENSG00000169018	FEM1B	7984470	NA	-1.96350754406951	-0.2
ENSG00000169019	COMMD8	8100145	NA	-0.763518813173778	-0.1
ENSG00000169020	ATP5ME	8098762	NA	-1.13717269991716	-0.3
ENSG00000169021	UQCRFS1	8035880	NA	1.61332448857126	0.4
ENSG00000169026	SLC49A3	8098769	0.770595472541576	-0.771257301193783	-0.3
ENSG00000169031	COL4A3	8048782	NA	1.02663403345181	0.1
ENSG00000169032	MAP2K1	7984319	NA	-0.158392606849975	0
ENSG00000169035	KLK7	8038695	0.710283691955589	0.929761379441311	0.6
ENSG00000169045	HNRNPH1	8116297	NA	-1.5308038561932	-0.2
ENSG00000169047	IRS1	8059470	0.875699821621165	-0.452385713052547	-0.2
ENSG00000169057	MECP2	8175998	NA	0.514408961793948	0
ENSG00000169062	UPF3A	7970370	NA	-1.54717051500617	-0.3
ENSG00000169064	ZBBX	8091887	NA	-1.16970319245456	-0.3
ENSG00000169067	ACTBL2	8112198	NA	1.38379358489474	0.2
ENSG00000169071	ROR2	8162283	NA	0.357416809217282	0.1
ENSG00000169075	BRD7P3	8121725	NA	3.09105399581227	0.4
ENSG00000169083	AR	8167998	0.181560461544893	-2.60599259405076	-1.5
ENSG00000169087	HSPBAP1	8090030	NA	0.0416307976633881	0
ENSG00000169093	ASMTL	8171119	NA	-0.326591924247507	0
ENSG00000169100	SLC25A6	8177003	NA	1.16191533683897	0.2
ENSG00000169105	CHST14	7982745	NA	0.267811157683496	0
ENSG00000169116	PARM1	8095751	0.930134803392226	0.271605974102035	0.1
ENSG00000169118	CSNK1G1	7989628	NA	-1.34876873743	-0.2
ENSG00000169122	FAM110B	8146533	0.728690201265888	-0.888089922295908	-0.4
ENSG00000169126	ODAD2	7932744	NA	1.20766763773763	0.2
ENSG00000169129	AFAP1L2	7936439	NA	0.729072945141476	0.2
ENSG00000169131	ZNF354A	8116247	NA	-0.892868203159455	-0.2
ENSG00000169136	ATF5	8030557	NA	0.949114051050297	0.1
ENSG00000169139	UBE2V2	8146379	NA	0.132649614248804	0
ENSG00000169154	GOT1L1	8150244	NA	1.380455972033	0.1
ENSG00000169155	ZBTB43	8157933	NA	0.292703152994286	0.1
ENSG00000169164		8173176	NA	-0.461642602764246	-0.1
ENSG00000169169	CPT1C	8030448	NA	0.860981509821855	0.1
ENSG00000169174	PCSK9	7901696	NA	0.417144146234728	0
ENSG00000169180	XPO6	8000482	NA	0.363167614765482	0.1
ENSG00000169181	GSG1L	8000467	NA	-0.0757236441026708	0
ENSG00000169184	MN1	8075126	NA	1.01867951215543	0.1
ENSG00000169188	APEX2	8167854	NA	-0.898930675819528	-0.2
ENSG00000169189	NSMCE1	8000413	NA	-1.89487795655309	-0.5
ENSG00000169193	CCDC126	8131871	NA	-2.76030068174126	-0.6
ENSG00000169194	IL13	8107970	NA	0.63695366559733	0.1
ENSG00000169208	OR10G3	7977767	NA	-1.03197852876874	-0.1
ENSG00000169213	RAB3B	7916112	NA	0.415499606554793	0.1
ENSG00000169217	CD2BP2	8000848	NA	-0.72081092488268	-0.1
ENSG00000169218	RSPO1	7915032	NA	0.521953555187403	0.1
ENSG00000169220	RGS14	8110327	NA	1.40934205204446	0.2
ENSG00000169221	TBC1D10B	8000856	NA	-1.56589056069916	-0.3
ENSG00000169223	LMAN2	8116020	NA	-1.39197162361794	-0.3
ENSG00000169224	GCSAML	7911199	NA	0.346265956901841	0
ENSG00000169231	THBS3	7920664	NA	0.878800590824362	0.3
ENSG00000169239	CA5B	8166184	NA	-1.61030385105597	-0.4
ENSG00000169241	SLC50A1	7905938	0.751865401654937	0.818528166994159	0.3
ENSG00000169242	EFNA1	7905929	NA	0.162015447091146	0
ENSG00000169245	CXCL10	8101126	0.98834619810301	-0.057202238308784	0
ENSG00000169247	SH3TC2	8114991	NA	0.065406089660884	0
ENSG00000169248	CXCL11	8101131	0.875699821621165	0.45156710470696	0.2
ENSG00000169249	ZRSR2	8166195	NA	0.677427028320687	0.1
ENSG00000169251	NMD3	8083757	NA	-2.40333026867945	-0.4
ENSG00000169252	ADRB2	8109086	NA	0.657097535600689	0.1
ENSG00000169253		8157139	NA	0.9477653356578	0.2
ENSG00000169255	B3GALNT1	8091780	0.268500539280635	-2.16962631425055	-0.7
ENSG00000169258	GPRIN1	8115941	NA	2.18304402178318	0.3
ENSG00000169271	HSPB3	8105323	NA	0.888242768887681	0.2
ENSG00000169282	KCNAB1	8083546	NA	2.04661510690067	0.4
ENSG00000169288	MRPL1	8095894	NA	-0.863184240895528	-0.1
ENSG00000169291	SHE	7920506	NA	1.62695617655591	0.3
ENSG00000169297	NR0B1	8171892	NA	0.709981041766446	0.1
ENSG00000169299	PGM2	8094556	NA	-0.190706349494597	0
ENSG00000169302	STK32A	8108981	NA	2.55322664004502	0.6
ENSG00000169306	IL1RAPL1	8166593	NA	0.412469461379206	0.1
ENSG00000169313	P2RY12	8091530	NA	0.0422944910985535	0
ENSG00000169314	C22orf15	8071745	NA	1.47288094489245	0.2
ENSG00000169327	OR5AU1	7977655	NA	0.949397488705111	0.1
ENSG00000169330	MINAR1	7985248	NA	-0.508291660127817	-0.1
ENSG00000169340	PDILT	7999952	NA	2.19991035058712	0.2
ENSG00000169344	UMOD	7999936	NA	-0.253956057425306	0
ENSG00000169347	GP2	7999920	NA	-1.31467915871739	-0.3
ENSG00000169371	SNUPN	7990528	NA	-1.14708359457653	-0.2
ENSG00000169372	CRADD	7957560	NA	-0.581807605995146	-0.1
ENSG00000169375	SIN3A	7990487	NA	-2.95047530432975	-0.4
ENSG00000169379	ARL13B	8081115	NA	-0.785224227724907	-0.2
ENSG00000169385	RNASE2	7973110	NA	0.54961777578251	0.1
ENSG00000169393	ELSPBP1	8029988	NA	0.795423872083361	0.1
ENSG00000169397	RNASE3	7973105	NA	-0.783171347995593	-0.1
ENSG00000169398	PTK2	8153223	NA	0.474040454244859	0.1
ENSG00000169403	PTAFR	7914184	NA	-0.0288723592270805	0
ENSG00000169410	PTPN9	7990511	NA	-0.872713634041098	-0.1
ENSG00000169413	RNASE6	7973101	0.441324873341412	1.5737766170629	0.6
ENSG00000169418	NPR1	7905606	NA	1.78612001648276	0.5
ENSG00000169427	KCNK9	8153167	NA	1.43972409551601	0.2
ENSG00000169429	CXCL8	8095680	0.965298923289443	-0.151840268387235	-0.1
ENSG00000169432	SCN9A	8056491	NA	0.73837649720298	0.1
ENSG00000169435	RASSF6	8100943	NA	-0.516369032600894	-0.2
ENSG00000169436	COL22A1	8153101	NA	1.48857864515607	0.1
ENSG00000169439	SDC2	8147461	0.916067471546488	-0.334540771692417	-0.1
ENSG00000169442	CD52	7899160	0.164688765346747	2.75054307124033	0.9
ENSG00000169446	MMGT1	8175360	NA	1.39845213981979	0.3
ENSG00000169469	SPRR1B	7905553	NA	0.721252565983829	0.1
ENSG00000169474	SPRR1A	7905544	NA	1.37560340587976	0.2
ENSG00000169484	OR4K14	7977476	NA	0.682434135701942	0.1
ENSG00000169488	OR4K15	7973018	NA	-0.0352151058410618	0
ENSG00000169490	TM2D2	8150364	NA	0.202855556866657	0
ENSG00000169499	PLEKHA2	8145977	NA	1.53960129670773	0.4
ENSG00000169504	CLIC4	7898988	NA	0.263938341193352	0.1
ENSG00000169507	SLC38A11	8056363	NA	1.81750886087042	0.3
ENSG00000169508	GPR183	7972557	NA	2.96015950326982	0.7
ENSG00000169509	CRCT1	7905486	NA	0.857769058640901	0.1
ENSG00000169515	CCDC8	8037762	NA	-0.257051124341615	0
ENSG00000169519	METTL15	7939072	NA	-1.20641842321114	-0.3
ENSG00000169548	ZNF280A	8074853	NA	0.609131694459836	0.1
ENSG00000169550	MUC15	7947156	0.271716815081473	2.14214933145602	1.2
ENSG00000169551	CT55	8175311	NA	-2.11857548507314	-0.4
ENSG00000169554	ZEB2	8055624	0.396711328382123	1.69745002666124	0.5
ENSG00000169562	GJB1	8168274	NA	-0.983868322313944	-0.1
ENSG00000169564	PCBP1	8042515	NA	0.512025311070753	0
ENSG00000169567	HINT1	7893058	NA	-0.512396183830256	-0.1
ENSG00000169570	DTWD2	8113691	NA	-3.0422336344431	-0.6
ENSG00000169575	VPREB1	8071646	NA	0.335819516718857	0
ENSG00000169583	CLIC3	8165334	NA	-0.213121627322195	0
ENSG00000169592	INO80E	7994715	NA	-1.64582641043611	-0.2
ENSG00000169594	BNC1	7991080	NA	-0.161277658673559	0
ENSG00000169598	DFFB	7897210	NA	1.64631449091896	0.2
ENSG00000169599	NFU1	8052784	NA	-1.29133167219141	-0.2
ENSG00000169604	ANTXR1	8042439	0.991723931919565	0.0411237397900543	0
ENSG00000169605	GKN1	8042431	NA	0.948553369947465	0.1
ENSG00000169607	CKAP2L	8054702	NA	0.171146763753751	0.1
ENSG00000169609	C15orf40	7991049	NA	-1.32231781612114	-0.2
ENSG00000169621	APLF	8042402	NA	0.410082462712851	0.1
ENSG00000169635	HIC2	8071536	NA	3.31206592136464	0.3
ENSG00000169641	LUZP1	7913558	NA	0.541020906793385	0.1
ENSG00000169660	HEXD	8010787	NA	0.0853662826896313	0
ENSG00000169676	DRD5	8094156	NA	1.59234947533973	0.2
ENSG00000169679	BUB1	8054580	0.989097517819151	-0.0514889547857732	0
ENSG00000169683	LRRC45	8010719	NA	1.24656568577902	0.2
ENSG00000169684	CHRNA5	7985213	0.865827916161184	-0.491161988477824	-0.2
ENSG00000169689	CENPX	8019350	NA	0.378007400198638	0.1
ENSG00000169692	AGPAT2	8165258	NA	-1.04288327877169	-0.2
ENSG00000169696	ASPSCR1	8010702	NA	0.421760746732389	0.1
ENSG00000169704	GP9	8082473	NA	0.966984198914837	0.1
ENSG00000169710	FASN	8019392	0.767375783268862	-0.782054138035657	-0.5
ENSG00000169714	CNBP	8090546	NA	-1.09111918433181	-0.2
ENSG00000169715	MT1E	7995797	NA	-0.863399123596563	-0.2
ENSG00000169717	ACTRT2	7897128	NA	-0.571927339044846	-0.1
ENSG00000169718	DUS1L	8019376	NA	1.14391461333102	0.2
ENSG00000169727	GPS1	8010747	NA	0.0918550436591554	0
ENSG00000169733	RFNG	8019367	NA	1.11610814652972	0.1
ENSG00000169738	DCXR	8019357	NA	-0.878337716812077	-0.2
ENSG00000169740	ZNF32	7933186	NA	0.204111988799977	0.1
ENSG00000169744	LDB2	8099524	NA	0.617226380170317	0.2
ENSG00000169750	RAC3	8010737	NA	1.1177315982062	0.2
ENSG00000169752	NRG4	7990555	NA	0.307014247293959	0
ENSG00000169756	LIMS1	8044258	NA	1.04595043144253	0.2
ENSG00000169758	TMEM266	7985066	NA	0.272056688276485	0
ENSG00000169760	NLGN1	8083968	NA	0.116205877539022	0
ENSG00000169762	TAPT1	8099506	NA	-2.78042711710107	-0.7
ENSG00000169764	UGP2	8042270	NA	0.134303933753929	0
ENSG00000169777	TAS2R1	8110960	NA	0.0100086893316121	0
ENSG00000169783	LINGO1	7990643	NA	1.55873844331705	0.2
ENSG00000169813	HNRNPF	7933164	NA	-0.546297155699817	-0.1
ENSG00000169814	BTD	8078147	NA	-0.209860742991638	0
ENSG00000169826	CSGALNACT2	7927146	NA	1.33538566686141	0.2
ENSG00000169836	TACR3	8102127	NA	0.640433987517871	0.1
ENSG00000169840	GSX1	7968260	NA	1.32453709499967	0.2
ENSG00000169849	TSPY14P	8176737	NA	1.13273173763018	0.1
ENSG00000169851	PCDH7	8094520	NA	-0.0841199278177604	0
ENSG00000169855	ROBO1	8088919	NA	0.606525975195343	0.2
ENSG00000169856	ONECUT1	7988987	NA	0.795566736890247	0.1
ENSG00000169857	AVEN	7987165	NA	-0.283289461279789	0
ENSG00000169860	P2RY1	8083447	NA	0.125589909321144	0
ENSG00000169862	CTNND2	8110990	0.573272120649947	-1.23210865500293	-0.4
ENSG00000169871	TRIM56	8135064	NA	0.167124358584434	0
ENSG00000169876	MUC17	8135048	NA	-0.160253871648723	0
ENSG00000169877	AHSP	7995237	NA	-0.309443015193298	0
ENSG00000169884	WNT10B	7962918	NA	1.67760399052495	0.2
ENSG00000169885	CALML6	7897026	NA	0.696245230580624	0.1
ENSG00000169891	REPS2	8166243	0.234600042174531	-2.33908541541447	-1
ENSG00000169894	MUC3A	8135015	NA	1.57340780142529	0.2
ENSG00000169895	SYAP1	8166219	NA	-1.45507892005564	-0.4
ENSG00000169896	ITGAM	7995096	NA	0.451159020707891	0.1
ENSG00000169900	PYDC1	8001037	0.347699431654092	-1.86484069105727	-0.6
ENSG00000169902	TPST1	8133155	NA	-1.19690984559702	-0.2
ENSG00000169903	TM4SF4	8083301	NA	0.281447082283186	0
ENSG00000169905	TOR1AIP2	7922646	NA	-0.0333975509239654	0
ENSG00000169906	S100G	8166213	NA	-0.439034236978895	0
ENSG00000169908	TM4SF1	8091411	0.967862999298309	-0.129958791440036	-0.1
ENSG00000169914	OTUD3	7898602	NA	0.516850967144589	0.1
ENSG00000169918	OTUD7A	7987099	NA	1.21001527466129	0.1
ENSG00000169919	GUSB	8139859	0.889899611039135	-0.410171641228804	-0.2
ENSG00000169925	BRD3	8164995	NA	-0.0490319389454016	0
ENSG00000169926	KLF13	7982326	NA	2.28331766822603	0.4
ENSG00000169933	FRMPD4	8166028	NA	1.62690416517367	0.1
ENSG00000169946	ZFPM2	8147837	NA	-0.287352634403489	-0.1
ENSG00000169951	ZNF764	8000906	NA	-2.48966393571951	-0.2
ENSG00000169957	ZNF768	8000899	NA	-1.48148403566691	-0.3
ENSG00000169962	TAS1R3	7896921	NA	1.12616024375423	0.1
ENSG00000169967	MAP3K2	8054997	NA	-0.919745657157924	-0.1
ENSG00000169972	PUSL1	7896908	NA	-0.889156603063427	-0.1
ENSG00000169976	SF3B5	8130003	NA	0.136270534445308	0
ENSG00000169981	ZNF35	8079217	NA	-0.681272080979704	-0.2
ENSG00000169989	TIGD4	8103235	NA	1.26207792718294	0.1
ENSG00000169991	IFFO2	7912994	NA	2.55502578142269	0.6
ENSG00000169992	NLGN2	8004385	NA	1.46521503707618	0.2
ENSG00000169994	MYO7B	8045030	NA	1.07505318489566	0.1
ENSG00000170004	CHD3	8004699	NA	0.403095070531769	0.1
ENSG00000170006	TMEM154	8103226	NA	2.35199503743085	0.4
ENSG00000170011	MYRIP	8078933	NA	-0.801586922270965	-0.2
ENSG00000170017	ALCAM	8081431	0.834462897262883	-0.584824519335752	-0.4
ENSG00000170027	YWHAG	8140398	NA	-0.123099480241152	0
ENSG00000170037	CNTROB	8004741	NA	0.38312884159549	0.1
ENSG00000170043	TRAPPC1	8012304	NA	0.536829503613517	0.1
ENSG00000170044	ZPLD1	8081407	NA	-0.133244775567218	0
ENSG00000170049	KCNAB3	8012285	NA	0.74818378608191	0.1
ENSG00000170054	SERPINA9	7981084	NA	1.92956453919674	0.2
ENSG00000170075	GPR37L1	7908812	NA	1.1016700532797	0.1
ENSG00000170085	SIMC1	8110147	NA	0.607654990487098	0.2
ENSG00000170088	TMEM192	8103524	NA	-1.12723250337309	-0.3
ENSG00000170091	NSG2	8110074	NA	-0.897587405964862	-0.1
ENSG00000170099	SERPINA6	7981059	0.622747763225123	-1.13215011271144	-0.8
ENSG00000170100	ZNF778	7997904	0.860455633554609	-0.521192919362218	-0.2
ENSG00000170113	NIPA1	7986675	NA	-1.6928556403362	-0.4
ENSG00000170128	GPR25	7908637	NA	0.990636927389211	0.1
ENSG00000170142	UBE2E1	8078262	NA	0.63587611752639	0.1
ENSG00000170145	SIK2	7943760	NA	0.691693714454354	0.2
ENSG00000170153	RNF150	8102938	NA	0.99806148875888	0.3
ENSG00000170162	VGLL2	8121672	NA	1.00967187797524	0.1
ENSG00000170175	CHRNB1	8004416	NA	0.131307355078581	0
ENSG00000170178	HOXD12	8046527	NA	1.47274962865281	0.2
ENSG00000170185	USP38	8097570	NA	-0.772011108603972	-0.1
ENSG00000170190	SLC16A5	8009746	NA	-3.0481270925186	-0.7
ENSG00000170191	NANP	8065510	NA	0.690126544794322	0.1
ENSG00000170209	ANKK1	7943943	NA	1.71461184070081	0.2
ENSG00000170214	ADRA1B	8109612	NA	-0.669093889297603	-0.1
ENSG00000170222	ADPRM	8004940	NA	0.901642127129089	0.2
ENSG00000170231	FABP6	8109629	NA	0.879362657707399	0.1
ENSG00000170234	PWWP2A	8115580	NA	0.227756905537937	0
ENSG00000170236	USP50	7988705	NA	0.463018599453807	0.1
ENSG00000170242	USP47	7938448	NA	0.44997491230726	0.1
ENSG00000170248	PDCD6IP	8078479	NA	-1.18720969419642	-0.3
ENSG00000170255	MRGPRX1	7947093	NA	1.31733596568517	0.2
ENSG00000170260	ZNF212	8137112	NA	-0.303476199818892	0
ENSG00000170262	MRAP	8068192	NA	0.663125512436683	0.1
ENSG00000170264	FAM161A	8052554	NA	0.928383034439604	0.1
ENSG00000170265	ZNF282	8137101	NA	-0.132117175500058	0
ENSG00000170266	GLB1	8086028	NA	2.53991672519358	0.6
ENSG00000170270	GON7	7980990	NA	-1.4320922662811	-0.3
ENSG00000170271	FAXDC2	8115397	0.98303528884016	0.090384890962674	0
ENSG00000170275	CRTAP	8078450	NA	-0.778883911597352	-0.1
ENSG00000170279	C7orf33	8137050	NA	-0.17924264413749	0
ENSG00000170289	CNGB3	8151659	NA	1.39960541272024	0.1
ENSG00000170290	SLN	7951479	NA	0.880151586904365	0.1
ENSG00000170291	ELP5	8004293	NA	-0.432940815639153	-0.1
ENSG00000170293	CMTM8	8078397	NA	0.555158666422443	0.1
ENSG00000170310	STX8	8012581	NA	-0.611551905385007	-0.1
ENSG00000170312	CDK1	7927710	0.641703268644011	-1.09140599203036	-0.4
ENSG00000170315	UBB	8005166	NA	-0.735832398702563	-0.1
ENSG00000170322	NFRKB	7952677	NA	-0.30417332426487	0
ENSG00000170323	FABP4	8151532	0.984619598023007	0.0761377253193338	0.1
ENSG00000170324	FRMPD2	7933446	NA	-1.19452241958846	-0.1
ENSG00000170325	PRDM10	7952707	NA	-0.195120040502517	0
ENSG00000170340	B3GNT2	8042211	NA	-0.46899119791537	-0.1
ENSG00000170345	FOS	7975779	0.863575080235954	-0.505237403084027	-0.2
ENSG00000170348	TMED10	7980296	NA	-0.0730517425191722	0
ENSG00000170364	SETMAR	8077370	NA	-0.162265300269009	0
